account,link,token,stem,amount_balance,bdv_balance
0x056590f16d5b314a132bbcfb1283fec5d5c6e670,"<a href=""https://etherscan.io/address/0x056590f16d5b314a132bbcfb1283fec5d5c6e670"" target=""_blank"" >0x056590f16d5b314a132bbcfb1283fec5d5c6e670</a>",0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-32544000000,940270769,327899289
0x056590f16d5b314a132bbcfb1283fec5d5c6e670,"<a href=""https://etherscan.io/address/0x056590f16d5b314a132bbcfb1283fec5d5c6e670"" target=""_blank"" >0x056590f16d5b314a132bbcfb1283fec5d5c6e670</a>",0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-32616000000,2004301727,698957289
0x056590f16d5b314a132bbcfb1283fec5d5c6e670,"<a href=""https://etherscan.io/address/0x056590f16d5b314a132bbcfb1283fec5d5c6e670"" target=""_blank"" >0x056590f16d5b314a132bbcfb1283fec5d5c6e670</a>",0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,7989,553106618,553106618
0x056590f16d5b314a132bbcfb1283fec5d5c6e670,"<a href=""https://etherscan.io/address/0x056590f16d5b314a132bbcfb1283fec5d5c6e670"" target=""_blank"" >0x056590f16d5b314a132bbcfb1283fec5d5c6e670</a>",0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,15909,416298244,416298244
0x056590f16d5b314a132bbcfb1283fec5d5c6e670,"<a href=""https://etherscan.io/address/0x056590f16d5b314a132bbcfb1283fec5d5c6e670"" target=""_blank"" >0x056590f16d5b314a132bbcfb1283fec5d5c6e670</a>",0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,11262,79358421,79358421
0x056590f16d5b314a132bbcfb1283fec5d5c6e670,"<a href=""https://etherscan.io/address/0x056590f16d5b314a132bbcfb1283fec5d5c6e670"" target=""_blank"" >0x056590f16d5b314a132bbcfb1283fec5d5c6e670</a>",0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,11559,43896677,43896677
0x056590f16d5b314a132bbcfb1283fec5d5c6e670,"<a href=""https://etherscan.io/address/0x056590f16d5b314a132bbcfb1283fec5d5c6e670"" target=""_blank"" >0x056590f16d5b314a132bbcfb1283fec5d5c6e670</a>",0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-32572000000,1741375887,607267535
0x056590f16d5b314a132bbcfb1283fec5d5c6e670,"<a href=""https://etherscan.io/address/0x056590f16d5b314a132bbcfb1283fec5d5c6e670"" target=""_blank"" >0x056590f16d5b314a132bbcfb1283fec5d5c6e670</a>",0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,14739,431277198,431277198
0x056590f16d5b314a132bbcfb1283fec5d5c6e670,"<a href=""https://etherscan.io/address/0x056590f16d5b314a132bbcfb1283fec5d5c6e670"" target=""_blank"" >0x056590f16d5b314a132bbcfb1283fec5d5c6e670</a>",0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,13653,372824266,372824266
0x056590f16d5b314a132bbcfb1283fec5d5c6e670,"<a href=""https://etherscan.io/address/0x056590f16d5b314a132bbcfb1283fec5d5c6e670"" target=""_blank"" >0x056590f16d5b314a132bbcfb1283fec5d5c6e670</a>",0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-32664000000,1623484525,566155448
0x056590f16d5b314a132bbcfb1283fec5d5c6e670,"<a href=""https://etherscan.io/address/0x056590f16d5b314a132bbcfb1283fec5d5c6e670"" target=""_blank"" >0x056590f16d5b314a132bbcfb1283fec5d5c6e670</a>",0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-32704000000,145889718545,50875913963
0x056590f16d5b314a132bbcfb1283fec5d5c6e670,"<a href=""https://etherscan.io/address/0x056590f16d5b314a132bbcfb1283fec5d5c6e670"" target=""_blank"" >0x056590f16d5b314a132bbcfb1283fec5d5c6e670</a>",0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,10038,272890983,272890983
0x056590f16d5b314a132bbcfb1283fec5d5c6e670,"<a href=""https://etherscan.io/address/0x056590f16d5b314a132bbcfb1283fec5d5c6e670"" target=""_blank"" >0x056590f16d5b314a132bbcfb1283fec5d5c6e670</a>",0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,22285756484,1902038262,1902038262
0x056590f16d5b314a132bbcfb1283fec5d5c6e670,"<a href=""https://etherscan.io/address/0x056590f16d5b314a132bbcfb1283fec5d5c6e670"" target=""_blank"" >0x056590f16d5b314a132bbcfb1283fec5d5c6e670</a>",0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-16272,3,1
0x05dc8e95a479dda8c8fc5a27eb825f5042048937,"<a href=""https://etherscan.io/address/0x05dc8e95a479dda8c8fc5a27eb825f5042048937"" target=""_blank"" >0x05dc8e95a479dda8c8fc5a27eb825f5042048937</a>",0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-28418,1119703647,263722193
0x05dc8e95a479dda8c8fc5a27eb825f5042048937,"<a href=""https://etherscan.io/address/0x05dc8e95a479dda8c8fc5a27eb825f5042048937"" target=""_blank"" >0x05dc8e95a479dda8c8fc5a27eb825f5042048937</a>",0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,-15746,11419293,11419293
0x05dc8e95a479dda8c8fc5a27eb825f5042048937,"<a href=""https://etherscan.io/address/0x05dc8e95a479dda8c8fc5a27eb825f5042048937"" target=""_blank"" >0x05dc8e95a479dda8c8fc5a27eb825f5042048937</a>",0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-34548,1,1
0x05dc8e95a479dda8c8fc5a27eb825f5042048937,"<a href=""https://etherscan.io/address/0x05dc8e95a479dda8c8fc5a27eb825f5042048937"" target=""_blank"" >0x05dc8e95a479dda8c8fc5a27eb825f5042048937</a>",0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,-15366,115618,115618
0x05dc8e95a479dda8c8fc5a27eb825f5042048937,"<a href=""https://etherscan.io/address/0x05dc8e95a479dda8c8fc5a27eb825f5042048937"" target=""_blank"" >0x05dc8e95a479dda8c8fc5a27eb825f5042048937</a>",0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,20247,14897897,14897897
0x05dc8e95a479dda8c8fc5a27eb825f5042048937,"<a href=""https://etherscan.io/address/0x05dc8e95a479dda8c8fc5a27eb825f5042048937"" target=""_blank"" >0x05dc8e95a479dda8c8fc5a27eb825f5042048937</a>",0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,0,1,0
0x05dc8e95a479dda8c8fc5a27eb825f5042048937,"<a href=""https://etherscan.io/address/0x05dc8e95a479dda8c8fc5a27eb825f5042048937"" target=""_blank"" >0x05dc8e95a479dda8c8fc5a27eb825f5042048937</a>",0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,-198,297467,297467
0x05dc8e95a479dda8c8fc5a27eb825f5042048937,"<a href=""https://etherscan.io/address/0x05dc8e95a479dda8c8fc5a27eb825f5042048937"" target=""_blank"" >0x05dc8e95a479dda8c8fc5a27eb825f5042048937</a>",0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,21874978970,8593525,8593525
0x05dc8e95a479dda8c8fc5a27eb825f5042048937,"<a href=""https://etherscan.io/address/0x05dc8e95a479dda8c8fc5a27eb825f5042048937"" target=""_blank"" >0x05dc8e95a479dda8c8fc5a27eb825f5042048937</a>",0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,-342,1382368,1382368
0x05dc8e95a479dda8c8fc5a27eb825f5042048937,"<a href=""https://etherscan.io/address/0x05dc8e95a479dda8c8fc5a27eb825f5042048937"" target=""_blank"" >0x05dc8e95a479dda8c8fc5a27eb825f5042048937</a>",0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-16272,17361730,3865393
0x069e85d4f1010dd961897dc8c095fbb5ff297434,"<a href=""https://etherscan.io/address/0x069e85d4f1010dd961897dc8c095fbb5ff297434"" target=""_blank"" >0x069e85d4f1010dd961897dc8c095fbb5ff297434</a>",0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,0,2,0
0x069e85d4f1010dd961897dc8c095fbb5ff297434,"<a href=""https://etherscan.io/address/0x069e85d4f1010dd961897dc8c095fbb5ff297434"" target=""_blank"" >0x069e85d4f1010dd961897dc8c095fbb5ff297434</a>",0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,-16224,109128728,109128728
0x069e85d4f1010dd961897dc8c095fbb5ff297434,"<a href=""https://etherscan.io/address/0x069e85d4f1010dd961897dc8c095fbb5ff297434"" target=""_blank"" >0x069e85d4f1010dd961897dc8c095fbb5ff297434</a>",0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,-16202,81875662,81875662
0x069e85d4f1010dd961897dc8c095fbb5ff297434,"<a href=""https://etherscan.io/address/0x069e85d4f1010dd961897dc8c095fbb5ff297434"" target=""_blank"" >0x069e85d4f1010dd961897dc8c095fbb5ff297434</a>",0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-32592,1481700273,330306182
0x069e85d4f1010dd961897dc8c095fbb5ff297434,"<a href=""https://etherscan.io/address/0x069e85d4f1010dd961897dc8c095fbb5ff297434"" target=""_blank"" >0x069e85d4f1010dd961897dc8c095fbb5ff297434</a>",0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-33308,1220903299,272168340
0x069e85d4f1010dd961897dc8c095fbb5ff297434,"<a href=""https://etherscan.io/address/0x069e85d4f1010dd961897dc8c095fbb5ff297434"" target=""_blank"" >0x069e85d4f1010dd961897dc8c095fbb5ff297434</a>",0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-16296,727801849,162240460
0x069e85d4f1010dd961897dc8c095fbb5ff297434,"<a href=""https://etherscan.io/address/0x069e85d4f1010dd961897dc8c095fbb5ff297434"" target=""_blank"" >0x069e85d4f1010dd961897dc8c095fbb5ff297434</a>",0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,-16238,50917572,50917572
0x069e85d4f1010dd961897dc8c095fbb5ff297434,"<a href=""https://etherscan.io/address/0x069e85d4f1010dd961897dc8c095fbb5ff297434"" target=""_blank"" >0x069e85d4f1010dd961897dc8c095fbb5ff297434</a>",0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-16272,348628328,77715687
0x069e85d4f1010dd961897dc8c095fbb5ff297434,"<a href=""https://etherscan.io/address/0x069e85d4f1010dd961897dc8c095fbb5ff297434"" target=""_blank"" >0x069e85d4f1010dd961897dc8c095fbb5ff297434</a>",0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-32832,1571961144,350427471
0x069e85d4f1010dd961897dc8c095fbb5ff297434,"<a href=""https://etherscan.io/address/0x069e85d4f1010dd961897dc8c095fbb5ff297434"" target=""_blank"" >0x069e85d4f1010dd961897dc8c095fbb5ff297434</a>",0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-36140,16643392546,3710207460
0x069e85d4f1010dd961897dc8c095fbb5ff297434,"<a href=""https://etherscan.io/address/0x069e85d4f1010dd961897dc8c095fbb5ff297434"" target=""_blank"" >0x069e85d4f1010dd961897dc8c095fbb5ff297434</a>",0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-32692,1362928990,303829239
0x069e85d4f1010dd961897dc8c095fbb5ff297434,"<a href=""https://etherscan.io/address/0x069e85d4f1010dd961897dc8c095fbb5ff297434"" target=""_blank"" >0x069e85d4f1010dd961897dc8c095fbb5ff297434</a>",0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,164,42592062,42592062
0x072fa8a20fa621665b94745a8075073ceadfe1dc,"<a href=""https://etherscan.io/address/0x072fa8a20fa621665b94745a8075073ceadfe1dc"" target=""_blank"" >0x072fa8a20fa621665b94745a8075073ceadfe1dc</a>",0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-16734,73745394,16543798
0x072fa8a20fa621665b94745a8075073ceadfe1dc,"<a href=""https://etherscan.io/address/0x072fa8a20fa621665b94745a8075073ceadfe1dc"" target=""_blank"" >0x072fa8a20fa621665b94745a8075073ceadfe1dc</a>",0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,18960,11756941,11756941
0x072fa8a20fa621665b94745a8075073ceadfe1dc,"<a href=""https://etherscan.io/address/0x072fa8a20fa621665b94745a8075073ceadfe1dc"" target=""_blank"" >0x072fa8a20fa621665b94745a8075073ceadfe1dc</a>",0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-16272,78102598,17521285
0x072fa8a20fa621665b94745a8075073ceadfe1dc,"<a href=""https://etherscan.io/address/0x072fa8a20fa621665b94745a8075073ceadfe1dc"" target=""_blank"" >0x072fa8a20fa621665b94745a8075073ceadfe1dc</a>",0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-42780,274039097,88912770
0x072fa8a20fa621665b94745a8075073ceadfe1dc,"<a href=""https://etherscan.io/address/0x072fa8a20fa621665b94745a8075073ceadfe1dc"" target=""_blank"" >0x072fa8a20fa621665b94745a8075073ceadfe1dc</a>",0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-18798,1471913976,330204330
0x072fa8a20fa621665b94745a8075073ceadfe1dc,"<a href=""https://etherscan.io/address/0x072fa8a20fa621665b94745a8075073ceadfe1dc"" target=""_blank"" >0x072fa8a20fa621665b94745a8075073ceadfe1dc</a>",0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-18034,4297356,964054
0x072fa8a20fa621665b94745a8075073ceadfe1dc,"<a href=""https://etherscan.io/address/0x072fa8a20fa621665b94745a8075073ceadfe1dc"" target=""_blank"" >0x072fa8a20fa621665b94745a8075073ceadfe1dc</a>",0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,3264,3093597,3093597
0x072fa8a20fa621665b94745a8075073ceadfe1dc,"<a href=""https://etherscan.io/address/0x072fa8a20fa621665b94745a8075073ceadfe1dc"" target=""_blank"" >0x072fa8a20fa621665b94745a8075073ceadfe1dc</a>",0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-19236,2065892,463455
0x072fa8a20fa621665b94745a8075073ceadfe1dc,"<a href=""https://etherscan.io/address/0x072fa8a20fa621665b94745a8075073ceadfe1dc"" target=""_blank"" >0x072fa8a20fa621665b94745a8075073ceadfe1dc</a>",0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-16314,657513907,147504502
0x072fa8a20fa621665b94745a8075073ceadfe1dc,"<a href=""https://etherscan.io/address/0x072fa8a20fa621665b94745a8075073ceadfe1dc"" target=""_blank"" >0x072fa8a20fa621665b94745a8075073ceadfe1dc</a>",0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,-10400,4932787,4932787
0x072fa8a20fa621665b94745a8075073ceadfe1dc,"<a href=""https://etherscan.io/address/0x072fa8a20fa621665b94745a8075073ceadfe1dc"" target=""_blank"" >0x072fa8a20fa621665b94745a8075073ceadfe1dc</a>",0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,-16114,29830691,29830691
0x072fa8a20fa621665b94745a8075073ceadfe1dc,"<a href=""https://etherscan.io/address/0x072fa8a20fa621665b94745a8075073ceadfe1dc"" target=""_blank"" >0x072fa8a20fa621665b94745a8075073ceadfe1dc</a>",0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-17352,19862758,4455945
0x072fa8a20fa621665b94745a8075073ceadfe1dc,"<a href=""https://etherscan.io/address/0x072fa8a20fa621665b94745a8075073ceadfe1dc"" target=""_blank"" >0x072fa8a20fa621665b94745a8075073ceadfe1dc</a>",0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-18414,3228521,724275
0x072fa8a20fa621665b94745a8075073ceadfe1dc,"<a href=""https://etherscan.io/address/0x072fa8a20fa621665b94745a8075073ceadfe1dc"" target=""_blank"" >0x072fa8a20fa621665b94745a8075073ceadfe1dc</a>",0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-16362,321107435,72036183
0x072fa8a20fa621665b94745a8075073ceadfe1dc,"<a href=""https://etherscan.io/address/0x072fa8a20fa621665b94745a8075073ceadfe1dc"" target=""_blank"" >0x072fa8a20fa621665b94745a8075073ceadfe1dc</a>",0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,-7378,25000000,25000000
0x072fa8a20fa621665b94745a8075073ceadfe1dc,"<a href=""https://etherscan.io/address/0x072fa8a20fa621665b94745a8075073ceadfe1dc"" target=""_blank"" >0x072fa8a20fa621665b94745a8075073ceadfe1dc</a>",0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,13428,15075827,15075827
0x072fa8a20fa621665b94745a8075073ceadfe1dc,"<a href=""https://etherscan.io/address/0x072fa8a20fa621665b94745a8075073ceadfe1dc"" target=""_blank"" >0x072fa8a20fa621665b94745a8075073ceadfe1dc</a>",0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-17738,20942013,4698062
0x083aa7ff9ae00099471902178bf2fda4e6ac14bf,"<a href=""https://etherscan.io/address/0x083aa7ff9ae00099471902178bf2fda4e6ac14bf"" target=""_blank"" >0x083aa7ff9ae00099471902178bf2fda4e6ac14bf</a>",0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,-7684,323056794,323056794
0x083aa7ff9ae00099471902178bf2fda4e6ac14bf,"<a href=""https://etherscan.io/address/0x083aa7ff9ae00099471902178bf2fda4e6ac14bf"" target=""_blank"" >0x083aa7ff9ae00099471902178bf2fda4e6ac14bf</a>",0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-27500,133928661488,30035505961
0x083aa7ff9ae00099471902178bf2fda4e6ac14bf,"<a href=""https://etherscan.io/address/0x083aa7ff9ae00099471902178bf2fda4e6ac14bf"" target=""_blank"" >0x083aa7ff9ae00099471902178bf2fda4e6ac14bf</a>",0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,0,1,0
0x083aa7ff9ae00099471902178bf2fda4e6ac14bf,"<a href=""https://etherscan.io/address/0x083aa7ff9ae00099471902178bf2fda4e6ac14bf"" target=""_blank"" >0x083aa7ff9ae00099471902178bf2fda4e6ac14bf</a>",0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-16272,53517954466,12002201938
0x083aa7ff9ae00099471902178bf2fda4e6ac14bf,"<a href=""https://etherscan.io/address/0x083aa7ff9ae00099471902178bf2fda4e6ac14bf"" target=""_blank"" >0x083aa7ff9ae00099471902178bf2fda4e6ac14bf</a>",0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,-12142,4038744456,4038744456
0x083aa7ff9ae00099471902178bf2fda4e6ac14bf,"<a href=""https://etherscan.io/address/0x083aa7ff9ae00099471902178bf2fda4e6ac14bf"" target=""_blank"" >0x083aa7ff9ae00099471902178bf2fda4e6ac14bf</a>",0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,14802,2282621198,2282621198
0x083aa7ff9ae00099471902178bf2fda4e6ac14bf,"<a href=""https://etherscan.io/address/0x083aa7ff9ae00099471902178bf2fda4e6ac14bf"" target=""_blank"" >0x083aa7ff9ae00099471902178bf2fda4e6ac14bf</a>",0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,5856,418741349,418741349
0x083aa7ff9ae00099471902178bf2fda4e6ac14bf,"<a href=""https://etherscan.io/address/0x083aa7ff9ae00099471902178bf2fda4e6ac14bf"" target=""_blank"" >0x083aa7ff9ae00099471902178bf2fda4e6ac14bf</a>",0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-41184,73701209093,21807846869
0x08535bbdd792254c23d6fbe21c25252461e740b8,"<a href=""https://etherscan.io/address/0x08535bbdd792254c23d6fbe21c25252461e740b8"" target=""_blank"" >0x08535bbdd792254c23d6fbe21c25252461e740b8</a>",0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,-15646,499535740,499535740
0x0872fcfe9c10993c0e55bb0d0c61c327933d6549,"<a href=""https://etherscan.io/address/0x0872fcfe9c10993c0e55bb0d0c61c327933d6549"" target=""_blank"" >0x0872fcfe9c10993c0e55bb0d0c61c327933d6549</a>",0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-39984,114863883556,33791874952
0x0872fcfe9c10993c0e55bb0d0c61c327933d6549,"<a href=""https://etherscan.io/address/0x0872fcfe9c10993c0e55bb0d0c61c327933d6549"" target=""_blank"" >0x0872fcfe9c10993c0e55bb0d0c61c327933d6549</a>",0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-16272,65961214789,14792484071
0x0872fcfe9c10993c0e55bb0d0c61c327933d6549,"<a href=""https://etherscan.io/address/0x0872fcfe9c10993c0e55bb0d0c61c327933d6549"" target=""_blank"" >0x0872fcfe9c10993c0e55bb0d0c61c327933d6549</a>",0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-56312,13244499285,3896407206
0x0872fcfe9c10993c0e55bb0d0c61c327933d6549,"<a href=""https://etherscan.io/address/0x0872fcfe9c10993c0e55bb0d0c61c327933d6549"" target=""_blank"" >0x0872fcfe9c10993c0e55bb0d0c61c327933d6549</a>",0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,0,1,0
0x0872fcfe9c10993c0e55bb0d0c61c327933d6549,"<a href=""https://etherscan.io/address/0x0872fcfe9c10993c0e55bb0d0c61c327933d6549"" target=""_blank"" >0x0872fcfe9c10993c0e55bb0d0c61c327933d6549</a>",0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,5859,519240392,519240392
0x0872fcfe9c10993c0e55bb0d0c61c327933d6549,"<a href=""https://etherscan.io/address/0x0872fcfe9c10993c0e55bb0d0c61c327933d6549"" target=""_blank"" >0x0872fcfe9c10993c0e55bb0d0c61c327933d6549</a>",0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-42136,99486327156,29267942390
0x0872fcfe9c10993c0e55bb0d0c61c327933d6549,"<a href=""https://etherscan.io/address/0x0872fcfe9c10993c0e55bb0d0c61c327933d6549"" target=""_blank"" >0x0872fcfe9c10993c0e55bb0d0c61c327933d6549</a>",0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,14721,2914725166,2914725166
0x0872fcfe9c10993c0e55bb0d0c61c327933d6549,"<a href=""https://etherscan.io/address/0x0872fcfe9c10993c0e55bb0d0c61c327933d6549"" target=""_blank"" >0x0872fcfe9c10993c0e55bb0d0c61c327933d6549</a>",0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,-9206,4748561891,4748561891
0x0898512055826732026ac02242e7d7b66fccc2b0,"<a href=""https://etherscan.io/address/0x0898512055826732026ac02242e7d7b66fccc2b0"" target=""_blank"" >0x0898512055826732026ac02242e7d7b66fccc2b0</a>",0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-32868,864765052,245016495
0x0898512055826732026ac02242e7d7b66fccc2b0,"<a href=""https://etherscan.io/address/0x0898512055826732026ac02242e7d7b66fccc2b0"" target=""_blank"" >0x0898512055826732026ac02242e7d7b66fccc2b0</a>",0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-33512,5141989037,1456895285
0x0898512055826732026ac02242e7d7b66fccc2b0,"<a href=""https://etherscan.io/address/0x0898512055826732026ac02242e7d7b66fccc2b0"" target=""_blank"" >0x0898512055826732026ac02242e7d7b66fccc2b0</a>",0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,21751243741,169420603,169420603
0x0898512055826732026ac02242e7d7b66fccc2b0,"<a href=""https://etherscan.io/address/0x0898512055826732026ac02242e7d7b66fccc2b0"" target=""_blank"" >0x0898512055826732026ac02242e7d7b66fccc2b0</a>",0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,17718,112139080,112139080
0x0898512055826732026ac02242e7d7b66fccc2b0,"<a href=""https://etherscan.io/address/0x0898512055826732026ac02242e7d7b66fccc2b0"" target=""_blank"" >0x0898512055826732026ac02242e7d7b66fccc2b0</a>",0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,-28891297675,174853012,174853012
0x0898512055826732026ac02242e7d7b66fccc2b0,"<a href=""https://etherscan.io/address/0x0898512055826732026ac02242e7d7b66fccc2b0"" target=""_blank"" >0x0898512055826732026ac02242e7d7b66fccc2b0</a>",0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-33032,9287021077,2631319732
0x0898512055826732026ac02242e7d7b66fccc2b0,"<a href=""https://etherscan.io/address/0x0898512055826732026ac02242e7d7b66fccc2b0"" target=""_blank"" >0x0898512055826732026ac02242e7d7b66fccc2b0</a>",0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-16272,1611834306,361225502
0x0898512055826732026ac02242e7d7b66fccc2b0,"<a href=""https://etherscan.io/address/0x0898512055826732026ac02242e7d7b66fccc2b0"" target=""_blank"" >0x0898512055826732026ac02242e7d7b66fccc2b0</a>",0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,0,2,0
0x0898512055826732026ac02242e7d7b66fccc2b0,"<a href=""https://etherscan.io/address/0x0898512055826732026ac02242e7d7b66fccc2b0"" target=""_blank"" >0x0898512055826732026ac02242e7d7b66fccc2b0</a>",0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,12099,90184610,90184610
0x0898512055826732026ac02242e7d7b66fccc2b0,"<a href=""https://etherscan.io/address/0x0898512055826732026ac02242e7d7b66fccc2b0"" target=""_blank"" >0x0898512055826732026ac02242e7d7b66fccc2b0</a>",0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,-10712,12042770,12042770
0x093037ba3a1e350f549f0ff8ff17c86b1ffa2b4b,"<a href=""https://etherscan.io/address/0x093037ba3a1e350f549f0ff8ff17c86b1ffa2b4b"" target=""_blank"" >0x093037ba3a1e350f549f0ff8ff17c86b1ffa2b4b</a>",0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-32628,10026881934,3327183216
0x093037ba3a1e350f549f0ff8ff17c86b1ffa2b4b,"<a href=""https://etherscan.io/address/0x093037ba3a1e350f549f0ff8ff17c86b1ffa2b4b"" target=""_blank"" >0x093037ba3a1e350f549f0ff8ff17c86b1ffa2b4b</a>",0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-32676,5020850571,1666050309
0x093037ba3a1e350f549f0ff8ff17c86b1ffa2b4b,"<a href=""https://etherscan.io/address/0x093037ba3a1e350f549f0ff8ff17c86b1ffa2b4b"" target=""_blank"" >0x093037ba3a1e350f549f0ff8ff17c86b1ffa2b4b</a>",0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-47444,695344910,230733734
